referrer_source,referrer_name,location_city,ua_form_factor,location_region,referrer_host,day,total_visitors,total_sessions,total_checkouts,total_carts,total_orders_placed
Social,Instagram,Sacramento,Mobile,California,instagram.com,2023-08-26,1,1,0,0,0
Social,Youtube,Toledo,Other,Ohio,m.youtube.com,2023-08-16,1,1,0,0,0
Social,Instagram,Sacramento,Mobile,California,www.instagram.com,2023-07-11,1,1,0,0,0
Social,Facebook,Brisbane,Mobile,Queensland,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Sacramento,Mobile,California,www.instagram.com,2023-08-07,1,1,0,0,0
Social,Facebook,Hubert,Mobile,North Carolina,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,Belton,Mobile,Missouri,l.instagram.com,2023-09-02,1,1,0,0,0
Social,Facebook,Sweet Home,Mobile,Oregon,m.facebook.com,2023-07-27,1,1,0,0,0
Social,Instagram,Belton,Mobile,Missouri,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Youtube,Elyria,Mobile,Ohio,www.youtube.com,2023-07-12,1,1,0,0,0
Social,Instagram,Belton,Mobile,Missouri,l.instagram.com,2023-08-03,1,1,0,0,0
Social,Facebook,Massapequa,Mobile,New York,l.facebook.com,2023-07-24,1,1,0,1,0
Social,Facebook,Cumberland City,Mobile,Tennessee,m.facebook.com,2023-07-08,1,1,0,0,0
Social,Youtube,Hayward,Mobile,California,www.youtube.com,2023-08-03,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-07-28,1,1,0,0,0
Social,Facebook,Chula Vista,Mobile,California,l.facebook.com,2023-09-22,1,1,0,0,0
Social,Facebook,Fayette,Mobile,Iowa,l.facebook.com,2023-08-08,1,1,0,0,0
Social,Youtube,Pitman,Tablet,New Jersey,www.youtube.com,2023-09-19,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Port Huron,Mobile,Michigan,lm.facebook.com,2023-07-11,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-07-09,1,1,0,0,0
Social,Youtube,Cleveland,Mobile,Ohio,www.youtube.com,2023-08-06,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,Wimauma,Mobile,Florida,m.facebook.com,2023-09-11,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-09-10,1,1,1,1,0
Social,Youtube,Cleveland,Desktop,Ohio,www.youtube.com,2023-09-13,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,l.instagram.com,2023-07-11,1,1,1,1,1
Social,Facebook,Tifton,Mobile,Georgia,l.facebook.com,2023-07-20,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,instagram.com,2023-07-04,1,1,0,0,0
Social,Youtube,Rio Rancho,Mobile,New Mexico,youtube.com,2023-09-17,1,1,0,0,0
Social,Instagram,Seattle,Mobile,Washington,www.instagram.com,2023-07-26,1,1,1,1,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-09-16,1,1,0,0,0
Social,Instagram,Carlisle,Mobile,Pennsylvania,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Youtube,Bel Air,Mobile,Maryland,www.youtube.com,2023-08-21,1,1,0,0,0
Social,Instagram,Scottsdale,Mobile,Arizona,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,Brooklet,Mobile,Georgia,m.facebook.com,2023-08-30,1,1,0,0,0
Social,Instagram,Port Talbot,Mobile,Wales,www.instagram.com,2023-09-09,1,1,1,1,0
Social,Youtube,Harrison,Mobile,Michigan,www.youtube.com,2023-08-07,1,1,0,1,0
Social,Instagram,Forest Hill,Mobile,Maryland,www.instagram.com,2023-09-13,1,1,0,0,0
Social,Facebook,Dudley,Mobile,North Carolina,m.facebook.com,2023-08-06,1,1,0,0,0
Social,Instagram,,Mobile,Nebraska,l.instagram.com,2023-07-11,1,1,0,0,0
Social,Youtube,Phenix City,Mobile,Alabama,www.youtube.com,2023-07-10,1,1,0,0,0
Social,Instagram,,Mobile,Nebraska,l.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,Sierra Vista,Mobile,Arizona,m.facebook.com,2023-07-13,1,1,0,0,0
Social,Instagram,,Mobile,Oklahoma,l.instagram.com,2023-09-18,1,1,0,0,0
Social,Youtube,Selden,Mobile,New York,www.youtube.com,2023-08-11,1,1,0,0,0
Social,Facebook,Bridgeville,Mobile,Pennsylvania,m.facebook.com,2023-08-07,1,1,0,0,0
Social,Facebook,Spokane,Mobile,Washington,m.facebook.com,2023-08-26,1,1,0,0,0
Social,Instagram,,Mobile,Oklahoma,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Youtube,Cumberland,Desktop,Maryland,www.youtube.com,2023-07-08,1,1,0,0,0
Social,Instagram,,Mobile,Oklahoma,instagram.com,2023-09-17,1,1,0,0,0
Social,Facebook,Stoneham,Mobile,Massachusetts,m.facebook.com,2023-08-26,1,1,0,0,0
Social,Instagram,,Mobile,Bavaria,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Youtube,Detroit,Desktop,Michigan,www.youtube.com,2023-07-24,1,1,0,0,0
Social,Instagram,,Mobile,South Dakota,l.instagram.com,2023-09-07,1,1,0,0,0
Social,Facebook,China Spring,Mobile,Texas,m.facebook.com,2023-09-01,1,1,0,0,0
Social,Instagram,,Mobile,California,l.instagram.com,2023-08-01,1,1,0,0,0
Social,Youtube,Detroit,Mobile,Michigan,m.youtube.com,2023-07-31,1,1,0,0,0
Social,Instagram,,Mobile,California,l.instagram.com,2023-07-10,1,1,0,0,0
Social,Facebook,Russellville,Mobile,Arkansas,lm.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,,Mobile,California,instagram.com,2023-07-15,1,1,0,0,0
Social,Youtube,North Brunswick,Desktop,New Jersey,www.youtube.com,2023-08-23,1,1,0,0,0
Social,Instagram,,Mobile,California,instagram.com,2023-07-31,1,1,0,0,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-07-23,1,1,0,0,0
Social,Instagram,,Mobile,Mississippi,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Youtube,Copiague,Mobile,New York,www.youtube.com,2023-07-31,1,1,0,1,0
Social,Instagram,,Mobile,Oregon,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Leland,Mobile,North Carolina,l.facebook.com,2023-09-26,1,1,0,0,0
Social,Instagram,,Mobile,Utah,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Youtube,Sheridan,Mobile,Arkansas,youtube.com,2023-08-27,1,1,0,0,0
Social,Instagram,,Mobile,Utah,l.instagram.com,2023-09-11,1,1,0,0,0
Social,Facebook,Princeton,Mobile,Indiana,l.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,,Mobile,Utah,instagram.com,2023-07-11,1,1,0,0,0
Social,Youtube,Delray Beach,Mobile,Florida,youtube.com,2023-07-08,1,1,0,0,0
Social,Instagram,,Mobile,Washington,l.instagram.com,2023-08-06,1,1,0,0,0
Social,Facebook,Ocala,Mobile,Florida,m.facebook.com,2023-08-17,1,1,1,1,1
Social,Instagram,,Mobile,Arkansas,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Youtube,Ocala,Mobile,Florida,www.youtube.com,2023-07-28,1,1,0,0,0
Social,Instagram,,Mobile,,www.instagram.com,2023-09-12,1,1,0,0,0
Social,Facebook,Newburgh,Mobile,New York,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,,Mobile,,www.instagram.com,2023-09-21,1,1,0,0,0
Social,Youtube,Baton Rouge,Mobile,Louisiana,www.youtube.com,2023-07-26,1,1,0,0,0
Social,Instagram,,Mobile,,www.instagram.com,2023-09-14,1,1,1,0,1
Social,Facebook,Ocala,Mobile,Florida,lm.facebook.com,2023-07-03,1,1,0,0,0
Social,Facebook,Prattville,Mobile,Alabama,m.facebook.com,2023-09-25,1,1,0,0,0
Social,Youtube,Chambersburg,Other,Pennsylvania,m.youtube.com,2023-07-09,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-07-06,1,1,1,1,1
Social,Facebook,Phoenix,Mobile,Arizona,m.facebook.com,2023-07-01,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-07-03,1,1,0,0,0
Social,Youtube,Florence,Mobile,South Carolina,www.youtube.com,2023-08-07,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-08-26,1,1,0,0,0
Social,Facebook,Muscatine,Mobile,Iowa,m.facebook.com,2023-08-12,1,1,1,1,0
Social,Facebook,Baytown,Mobile,Texas,m.facebook.com,2023-07-23,1,1,0,0,0
Social,Youtube,Gatineau,Desktop,Quebec,www.youtube.com,2023-08-30,1,1,0,0,0
Social,Facebook,Grand Rapids,Mobile,Minnesota,m.facebook.com,2023-08-20,1,1,0,0,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-08-29,1,1,0,0,0
Social,Facebook,Grand Rapids,Mobile,Michigan,l.facebook.com,2023-07-23,1,1,0,0,0
Social,Youtube,Palisades Park,Mobile,New Jersey,www.youtube.com,2023-09-03,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-08-11,1,1,0,0,0
Social,Facebook,Roanoke,Mobile,Virginia,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Facebook,Grand Rapids,Mobile,Michigan,m.facebook.com,2023-09-28,1,1,1,1,0
Social,Youtube,Newark,Mobile,California,www.youtube.com,2023-07-12,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-08-08,1,1,0,0,0
Social,Facebook,Newark,Mobile,Delaware,l.facebook.com,2023-07-15,1,1,0,0,0
Social,Facebook,Grand Rapids,Mobile,Michigan,m.facebook.com,2023-09-07,1,1,0,0,0
Social,Youtube,Chattanooga,Mobile,Tennessee,www.youtube.com,2023-07-16,1,1,0,0,0
Social,Facebook,Grand Rapids,Mobile,Michigan,m.facebook.com,2023-09-06,1,1,0,0,0
Social,Facebook,Roanoke,Mobile,Alabama,m.facebook.com,2023-07-06,1,1,0,0,0
Social,Facebook,Petoskey,Mobile,Michigan,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Youtube,Gibsonia,Mobile,Pennsylvania,www.youtube.com,2023-09-02,1,1,0,0,0
Social,Instagram,,Mobile,,l.instagram.com,2023-08-13,1,1,0,0,0
Social,Facebook,Lacey,Mobile,Washington,lm.facebook.com,2023-09-20,1,1,0,0,0
Social,Facebook,Yukon,Mobile,Oklahoma,m.facebook.com,2023-08-21,1,1,0,0,0
Social,Youtube,Langley,Mobile,British Columbia,www.youtube.com,2023-07-09,1,1,0,0,0
Social,Instagram,,Mobile,,instagram.com,2023-09-15,1,1,0,0,0
Social,Facebook,Milwaukie,Mobile,Oregon,m.facebook.com,2023-07-18,1,1,0,0,0
Social,Instagram,,Mobile,,instagram.com,2023-08-25,1,1,0,0,0
Social,Youtube,Sumter,Mobile,South Carolina,www.youtube.com,2023-07-23,1,1,0,0,0
Social,Instagram,,Mobile,,instagram.com,2023-09-06,1,1,1,0,1
Social,Facebook,Newark,Mobile,Delaware,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,,Mobile,,instagram.com,2023-07-11,1,1,0,0,0
Social,Youtube,Sioux Falls,Mobile,South Dakota,www.youtube.com,2023-09-24,1,1,0,0,0
Social,Instagram,,Mobile,,instagram.com,2023-07-29,1,1,0,0,0
Social,Facebook,Bryant,Mobile,Arkansas,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,,Mobile,Colorado,l.instagram.com,2023-07-28,1,1,0,0,0
Social,Youtube,El Paso,Tablet,Texas,www.youtube.com,2023-07-12,1,1,1,1,1
Social,Instagram,,Mobile,Colorado,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,,Mobile,British Columbia,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Youtube,Kennesaw,Desktop,Georgia,www.youtube.com,2023-08-04,1,1,0,0,0
Social,Instagram,,Mobile,Michigan,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Burwell,Mobile,Nebraska,m.facebook.com,2023-09-02,1,1,0,0,0
Social,Instagram,,Mobile,Michigan,www.instagram.com,2023-07-28,1,1,0,0,0
Social,Youtube,Harlingen,Mobile,Texas,youtube.com,2023-09-23,1,1,0,0,0
Social,Instagram,,Mobile,New Brunswick,l.instagram.com,2023-08-17,1,1,1,1,0
Social,Facebook,Newark,Mobile,Ohio,l.facebook.com,2023-07-06,1,1,0,0,0
Social,Facebook,Marysville,Mobile,Kansas,l.facebook.com,2023-09-14,1,1,0,0,0
Social,Youtube,Mishawaka,Mobile,Indiana,www.youtube.com,2023-07-26,1,1,0,0,0
Social,Instagram,,Mobile,Arizona,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Stafford,Mobile,Virginia,l.facebook.com,2023-07-20,1,1,0,0,0
Social,Facebook,Marysville,Mobile,Ohio,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Youtube,New Smyrna Beach,Mobile,Florida,www.youtube.com,2023-09-30,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,instagram.com,2023-07-11,1,1,0,0,0
Social,Facebook,Newburgh,Mobile,New York,l.facebook.com,2023-07-02,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,l.instagram.com,2023-08-07,1,1,0,0,0
Social,Youtube,Boise,Mobile,Idaho,www.youtube.com,2023-07-27,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,l.instagram.com,2023-07-13,1,1,1,1,0
Social,Facebook,Stafford,Mobile,Virginia,m.facebook.com,2023-08-19,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,l.instagram.com,2023-09-18,1,1,0,0,0
Social,Youtube,Salisbury,Mobile,North Carolina,www.youtube.com,2023-07-04,1,1,0,0,0
Social,Facebook,Hyden,Mobile,Kentucky,m.facebook.com,2023-07-09,1,1,0,0,0
Social,Facebook,Belle Fourche,Mobile,South Dakota,m.facebook.com,2023-07-19,1,1,0,0,0
Social,Facebook,Hyden,Mobile,Kentucky,m.facebook.com,2023-09-27,1,1,1,1,0
Social,Youtube,Oceanside,Other,New York,m.youtube.com,2023-07-09,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,l.instagram.com,2023-07-14,1,1,0,0,0
Social,Facebook,Port Clinton,Mobile,Ohio,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,,Mobile,North Carolina,www.instagram.com,2023-07-27,1,1,1,1,1
Social,Youtube,Providence,Mobile,Rhode Island,www.youtube.com,2023-08-16,1,1,0,0,0
Social,Instagram,,Mobile,Texas,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-09-17,1,1,0,0,0
Social,Instagram,,Mobile,Texas,l.instagram.com,2023-07-22,1,1,0,0,0
Social,Youtube,Escanaba,Mobile,Michigan,www.youtube.com,2023-07-09,1,1,0,0,0
Social,Instagram,,Mobile,Texas,l.instagram.com,2023-09-06,1,1,0,0,0
Social,Facebook,Port Clinton,Mobile,Ohio,l.facebook.com,2023-09-22,1,1,0,0,0
Social,Instagram,,Mobile,Andalusia,l.instagram.com,2023-08-24,1,1,1,1,0
Social,Youtube,Deux-Montagnes,Tablet,Quebec,www.youtube.com,2023-07-11,1,1,0,1,0
Social,Instagram,,Mobile,Queensland,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Pompano Beach,Mobile,Florida,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,,Mobile,Tennessee,l.instagram.com,2023-09-06,1,1,0,0,0
Social,Youtube,State College,Mobile,Pennsylvania,m.youtube.com,2023-07-06,1,1,0,0,0
Social,Instagram,,Mobile,Connecticut,instagram.com,2023-07-10,1,1,1,0,0
Social,Facebook,Mound,Mobile,Minnesota,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,,Mobile,New Jersey,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Youtube,Fredericksburg,Desktop,Virginia,www.youtube.com,2023-08-04,1,1,0,1,0
Social,Instagram,,Mobile,New Jersey,instagram.com,2023-07-15,1,1,0,0,0
Social,Facebook,Flushing,Desktop,New York,l.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,,Mobile,Ontario,www.instagram.com,2023-07-20,1,1,0,0,0
Social,Youtube,Fredericksburg,Other,Virginia,m.youtube.com,2023-08-07,1,1,0,0,0
Social,Instagram,,Mobile,Georgia,l.instagram.com,2023-09-19,1,1,0,0,0
Social,Facebook,Madrid,Mobile,Madrid,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,,Mobile,Capital Region,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Youtube,Naugatuck,Desktop,Connecticut,www.youtube.com,2023-09-05,1,1,0,0,0
Social,Facebook,Thief River Falls,Mobile,Minnesota,m.facebook.com,2023-08-22,1,1,0,0,0
Social,Facebook,Dothan,Mobile,Alabama,l.facebook.com,2023-09-08,1,1,0,0,0
Social,Instagram,,Mobile,Illinois,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Youtube,North Babylon,Mobile,New York,www.youtube.com,2023-08-30,1,1,1,1,0
Social,Instagram,,Mobile,Illinois,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Towson,Mobile,Maryland,l.facebook.com,2023-07-16,1,1,0,0,0
Social,Instagram,,Mobile,South Carolina,instagram.com,2023-07-03,1,1,0,0,0
Social,Youtube,Reno,Mobile,Texas,www.youtube.com,2023-09-24,1,1,0,0,0
Social,Instagram,,Mobile,Missouri,www.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Charlotte,Mobile,North Carolina,m.facebook.com,2023-07-20,1,1,0,0,0
Social,Instagram,,Mobile,Missouri,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Youtube,Priest River,Mobile,Idaho,www.youtube.com,2023-07-09,1,1,0,0,0
Social,Instagram,,Mobile,New York,l.instagram.com,2023-07-22,1,1,0,0,0
Social,Facebook,Carrollton,Mobile,Texas,m.facebook.com,2023-09-26,1,1,0,0,0
Social,Instagram,,Mobile,Idaho,l.instagram.com,2023-07-09,1,1,1,1,0
Social,Youtube,The Bronx,Mobile,New York,www.youtube.com,2023-08-29,1,1,0,1,0
Social,Instagram,,Mobile,Florida,l.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,Rotterdam,Mobile,South Holland,m.facebook.com,2023-08-11,1,1,0,0,0
Social,Facebook,Thief River Falls,Mobile,Minnesota,l.facebook.com,2023-09-30,1,1,0,0,0
Social,Youtube,Omaha,Mobile,Nebraska,youtube.com,2023-07-16,1,1,0,0,0
Social,Facebook,Thief River Falls,Mobile,Minnesota,lm.facebook.com,2023-09-20,1,1,0,0,0
Social,Facebook,Carrollton,Mobile,Georgia,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,,Mobile,Florida,l.instagram.com,2023-08-21,1,1,1,1,0
Social,Youtube,Omaha,Desktop,Nebraska,www.youtube.com,2023-08-08,1,1,0,0,0
Social,Instagram,,Mobile,Florida,l.instagram.com,2023-08-16,1,1,0,0,0
Social,Facebook,Newburgh,Mobile,New York,l.facebook.com,2023-09-02,1,1,0,0,0
Social,Instagram,,Mobile,Florida,instagram.com,2023-09-04,1,1,0,0,0
Social,Youtube,Tacoma,Desktop,Washington,www.youtube.com,2023-07-20,1,1,0,0,0
Social,Instagram,,Desktop,,l.instagram.com,2023-08-03,1,1,0,0,0
Social,Facebook,Carrollton,Mobile,Georgia,l.facebook.com,2023-07-20,1,1,0,0,0
Social,Instagram,Hewitt,Mobile,Texas,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Youtube,Memphis,Mobile,Tennessee,www.youtube.com,2023-08-13,1,1,0,0,0
Social,Instagram,Edmond,Mobile,Oklahoma,www.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Odenton,Mobile,Maryland,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Edmond,Mobile,Oklahoma,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Youtube,Memphis,Desktop,Tennessee,www.youtube.com,2023-07-10,1,1,0,0,0
Social,Instagram,Norwich,Mobile,New York,l.instagram.com,2023-08-19,1,1,1,1,0
Social,Facebook,Sneads,Mobile,Florida,m.facebook.com,2023-08-15,1,1,0,0,0
Social,Instagram,Jakarta,Mobile,Jakarta,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Youtube,Memphis,Tablet,Tennessee,www.youtube.com,2023-08-03,1,1,1,1,1
Social,Facebook,Saint Augustine,Mobile,Florida,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Facebook,Clonee,Desktop,Leinster,www.facebook.com,2023-08-15,1,1,0,0,0
Social,Instagram,Brewton,Mobile,Alabama,l.instagram.com,2023-09-09,1,1,0,0,0
Social,Youtube,Baltimore,Mobile,Maryland,www.youtube.com,2023-08-29,1,1,0,0,0
Social,Instagram,Fremont,Mobile,Iowa,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Kensington,Mobile,Prince Edward Island,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Wisconsin Dells,Mobile,Wisconsin,www.instagram.com,2023-08-20,1,1,1,1,1
Social,Youtube,Lincolnton,Mobile,North Carolina,www.youtube.com,2023-08-15,1,1,0,0,0
Social,Instagram,Port Perry,Mobile,Ontario,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Port Washington,Mobile,New York,m.facebook.com,2023-08-29,1,1,0,0,0
Social,Instagram,Sunderland,Mobile,England,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Youtube,Joplin,Mobile,Missouri,www.youtube.com,2023-08-08,1,1,0,0,0
Social,Instagram,Memphis,Mobile,Tennessee,www.instagram.com,2023-08-18,1,1,0,0,0
Social,Facebook,Congers,Mobile,New York,m.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,Memphis,Mobile,Tennessee,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Youtube,Salt Lake City,Mobile,Utah,www.youtube.com,2023-09-19,1,1,0,0,0
Social,Instagram,Akron,Mobile,Iowa,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Marblehead,Mobile,Massachusetts,m.facebook.com,2023-07-07,1,1,0,0,0
Social,Instagram,Akron,Mobile,Ohio,l.instagram.com,2023-09-25,1,1,0,0,0
Social,Youtube,Salt Lake City,Desktop,Utah,www.youtube.com,2023-09-02,1,1,0,0,0
Social,Instagram,Akron,Mobile,Ohio,instagram.com,2023-09-05,1,1,0,0,0
Social,Facebook,Columbia,Mobile,Ohio,m.facebook.com,2023-07-15,1,1,0,0,0
Social,Instagram,Carl Junction,Mobile,Missouri,l.instagram.com,2023-07-23,1,1,0,0,0
Social,Youtube,Sunland,Desktop,California,www.youtube.com,2023-09-22,1,1,0,0,0
Social,Instagram,Accrington,Mobile,England,l.instagram.com,2023-07-13,1,1,1,1,0
Social,Facebook,York,Mobile,England,m.facebook.com,2023-07-13,1,1,1,1,0
Social,Instagram,Montclair,Mobile,California,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Youtube,Naples,Other,Florida,m.youtube.com,2023-09-15,1,1,0,0,0
Social,Instagram,Gilbertsville,Mobile,Pennsylvania,l.instagram.com,2023-09-17,1,1,0,0,0
Social,Facebook,Columbia,Mobile,South Carolina,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,Adelaide,Mobile,South Australia,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Youtube,Snohomish,Mobile,Washington,www.youtube.com,2023-08-13,1,1,0,0,0
Social,Instagram,Claymont,Mobile,Delaware,l.instagram.com,2023-08-07,1,1,0,0,0
Social,Facebook,Charlotte,Mobile,North Carolina,m.facebook.com,2023-09-08,1,1,0,0,0
Social,Instagram,Hartford,Mobile,Connecticut,l.instagram.com,2023-09-29,1,1,0,1,0
Social,Youtube,Bloomington,Mobile,Indiana,m.youtube.com,2023-08-04,1,1,0,0,0
Social,Instagram,Lake Saint Louis,Tablet,Missouri,l.instagram.com,2023-08-25,1,1,0,0,0
Social,Facebook,Columbia,Mobile,Tennessee,m.facebook.com,2023-09-07,1,1,0,0,0
Social,Instagram,Tucson,Mobile,Arizona,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Youtube,Randolph Township,Mobile,New Jersey,www.youtube.com,2023-07-27,1,1,0,0,0
Social,Instagram,Tucson,Mobile,Arizona,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,York,Mobile,Pennsylvania,l.facebook.com,2023-09-23,1,1,0,0,0
Social,Instagram,Tucson,Mobile,Arizona,l.instagram.com,2023-09-14,1,1,0,1,0
Social,Youtube,Newport,Desktop,Arkansas,www.youtube.com,2023-08-23,1,1,0,1,0
Social,Instagram,Goose Creek,Mobile,South Carolina,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Columbia,Mobile,Tennessee,l.facebook.com,2023-09-15,1,1,0,0,0
Social,Instagram,Canton,Mobile,Massachusetts,www.instagram.com,2023-09-27,1,1,1,1,1
Social,Youtube,Lenoir City,Mobile,Tennessee,m.youtube.com,2023-09-13,1,1,0,0,0
Social,Instagram,Denton,Mobile,Montana,l.instagram.com,2023-09-27,1,1,1,1,0
Social,Facebook,Tampere,Mobile,Pirkanmaa,lm.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Robins,Mobile,Iowa,www.instagram.com,2023-09-27,1,1,0,1,0
Social,Youtube,Arab,Desktop,Alabama,www.youtube.com,2023-07-20,1,1,1,1,0
Social,Instagram,Waterbury,Mobile,Connecticut,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Columbia,Tablet,Maryland,m.facebook.com,2023-08-23,1,1,0,0,0
Social,Instagram,Norristown,Mobile,Pennsylvania,www.instagram.com,2023-08-10,1,1,0,0,0
Social,Youtube,Dammam,Mobile,Eastern Province,www.youtube.com,2023-08-16,1,1,0,0,0
Social,Instagram,Buford,Mobile,Georgia,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,York,Mobile,Nebraska,m.facebook.com,2023-08-17,1,1,0,0,0
Social,Instagram,Nashua,Mobile,New Hampshire,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Youtube,Lewisville,Mobile,Texas,www.youtube.com,2023-07-09,1,1,1,1,1
Social,TikTok,Houston,Mobile,Texas,www.tiktok.com,2023-08-30,1,1,0,0,0
