Hour of the day,Day,Day of the week,Conversions,Conv. rate,Conv. value,Currency code,Cost / conv.,Conv. value / cost,Clicks,Impr.,Cost,CTR,Avg. CPC
18,8/8/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.01,8.33%,0.01
18,8/9/23,Wednesday,1,100.00%,138.99,USD,0.1,"1,389.90",1,7,0.1,14.29%,0.1
18,8/10/23,Thursday,0,0.00%,0,USD,0,0,3,14,0.53,21.43%,0.18
18,8/11/23,Friday,0,0.00%,0,USD,0,0,4,11,2.25,36.36%,0.56
18,8/12/23,Saturday,0,0.00%,0,USD,0,0.02,1,11,0.03,9.09%,0.03
18,8/13/23,Sunday,1,99.93%,79.92,USD,0.01,"7,992.08",1,17,0.01,5.88%,0.01
18,8/14/23,Monday,0,0,0,USD,0,0,0,26,0,0.00%,0
18,8/15/23,Tuesday,0.3,9.95%,21.73,USD,14.14,5.15,3,21,4.22,14.29%,1.41
18,8/16/23,Wednesday,0,0.00%,0,USD,0,0,2,27,9.42,7.41%,4.71
18,8/17/23,Thursday,0,0,0,USD,0,0,0,17,0,0.00%,0
18,8/18/23,Friday,0,0,0,USD,0,0,0,5,0,0.00%,0
18,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,5,2.96,20.00%,2.96
18,8/20/23,Sunday,0,0.00%,0,USD,0,0,2,13,2.37,15.38%,1.19
18,8/21/23,Monday,1,50.00%,52.49,USD,0.02,"2,624.50",2,9,0.02,22.22%,0.01
18,8/22/23,Tuesday,2,66.67%,76.98,USD,0.74,52.01,3,23,1.48,13.04%,0.49
18,8/23/23,Wednesday,0,0.00%,0,USD,0,0,3,20,5.79,15.00%,1.93
18,8/24/23,Thursday,0,0.00%,0,USD,0,0,2,70,0.02,2.86%,0.01
18,8/25/23,Friday,1,50.00%,84.98,USD,5.51,15.42,2,53,5.51,3.77%,2.76
18,8/26/23,Saturday,0,0,0,USD,0,0,0,46,0,0.00%,0
18,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,79,0.07,2.53%,0.04
18,8/28/23,Monday,0,0.00%,0,USD,0,0,1,2,0.31,50.00%,0.31
18,8/29/23,Tuesday,0,0.00%,0,USD,0,0,1,7,5.14,14.29%,5.14
18,8/30/23,Wednesday,0,0.00%,0,USD,0,0,1,4,0.03,25.00%,0.03
18,8/31/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
18,9/1/23,Friday,1,14.29%,39.99,USD,5.77,6.93,7,35,5.77,20.00%,0.82
18,9/2/23,Saturday,0,0.00%,0,USD,0,0,2,94,2.71,2.13%,1.36
18,9/3/23,Sunday,0,0.00%,0,USD,0,0,4,179,7.73,2.23%,1.93
18,9/4/23,Monday,1,100.00%,149.97,USD,0.06,"2,499.50",1,76,0.06,1.32%,0.06
18,9/5/23,Tuesday,0,0.00%,0,USD,0,0,1,143,1.2,0.70%,1.2
18,9/6/23,Wednesday,1,100.00%,39.99,USD,0.51,78.41,1,5,0.51,20.00%,0.51
18,9/7/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
18,9/8/23,Friday,0,0.00%,0,USD,0,0,2,4,1,50.00%,0.5
18,9/9/23,Saturday,0,0,0,USD,0,0,0,0,0,0,0
18,9/10/23,Sunday,0,0,0,USD,0,0,0,5,0,0.00%,0
18,9/11/23,Monday,0,0.00%,0,USD,0,0,2,3,0.08,66.67%,0.04
18,9/12/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
18,9/13/23,Wednesday,0,0,0,USD,0,0,0,3,0,0.00%,0
18,9/14/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
18,9/15/23,Friday,0,0,0,USD,0,0,0,1,0,0.00%,0
18,9/16/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
18,9/17/23,Sunday,0,0,0,USD,0,0,0,5,0,0.00%,0
18,9/18/23,Monday,0,0.00%,0,USD,0,0,2,7,0.13,28.57%,0.07
18,9/19/23,Tuesday,1,100.00%,84.98,USD,0.01,"8,498.00",1,5,0.01,20.00%,0.01
18,9/20/23,Wednesday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
18,9/21/23,Thursday,0,0.00%,0,USD,0,0,1,1,1.6,100.00%,1.6
18,9/22/23,Friday,0,0.00%,0,USD,0,0,2,10,0.12,20.00%,0.06
18,9/23/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
18,9/24/23,Sunday,0,0.00%,0,USD,0,0,1,13,0.03,7.69%,0.03
18,9/25/23,Monday,0,0.00%,0,USD,0,0,2,11,1.46,18.18%,0.73
18,9/26/23,Tuesday,0,0,0,USD,0,0,0,5,0,0.00%,0
18,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,5,6.5,20.00%,6.5
18,9/28/23,Thursday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
18,9/29/23,Friday,0,0.00%,0,USD,0,0,1,4,0.24,25.00%,0.24
18,9/30/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
19,7/1/23,Saturday,0,0,0,USD,0,0,0,44,0.22,0.00%,0
19,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,35,0.16,0.00%,0
19,7/3/23,Monday,0,0.00%,0,USD,0,0,0,42,0.33,0.00%,0
19,7/4/23,Tuesday,0,0.00%,0,USD,0,0,0,29,0.32,0.00%,0
19,7/5/23,Wednesday,0.28,14.20%,11.36,USD,1,39.97,1,44,0.28,2.27%,0.28
19,7/6/23,Thursday,0,0.00%,0,USD,0,0,2,40,0.45,5.00%,0.23
19,7/7/23,Friday,0,0.00%,0,USD,0,0,3,42,6.62,7.14%,2.21
19,7/8/23,Saturday,0,0.00%,0,USD,0,0,1,51,0.47,1.96%,0.47
19,7/9/23,Sunday,0,0.00%,0,USD,0,0,1,37,0.24,2.70%,0.24
19,7/10/23,Monday,1,14.29%,44.99,USD,5.3,8.5,4,162,5.3,2.47%,1.32
19,7/11/23,Tuesday,0,0.00%,0,USD,0,0,3,48,0.43,6.25%,0.14
19,7/12/23,Wednesday,0,0.00%,0,USD,0,0,1,11,0.06,9.09%,0.06
19,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,8,0.04,25.00%,0.02
19,7/14/23,Friday,1,25.00%,76.23,USD,4.27,17.85,4,96,4.27,4.17%,1.07
19,7/15/23,Saturday,0,0,0,USD,0,0,0,17,0,0.00%,0
19,7/16/23,Sunday,0,0,0,USD,0,0,0,13,0,0.00%,0
19,7/17/23,Monday,0,0.00%,0,USD,0,0,2,13,5.36,15.38%,2.68
19,7/18/23,Tuesday,0,0.00%,0,USD,0,0,2,10,0.04,20.00%,0.02
19,7/19/23,Wednesday,0,0.00%,0,USD,0,0,1,29,0.01,3.45%,0.01
19,7/20/23,Thursday,0,0.00%,0,USD,0,0,1,3,0.01,33.33%,0.01
19,7/21/23,Friday,0,0.00%,0,USD,0,0,1,10,0.09,10.00%,0.09
19,7/22/23,Saturday,0,0.00%,0,USD,0,0,1,5,0.93,20.00%,0.93
19,7/23/23,Sunday,0,0.00%,0,USD,0,0,1,10,0.67,10.00%,0.67
19,7/24/23,Monday,0,0.00%,0,USD,0,0,2,7,1.13,28.57%,0.57
19,7/25/23,Tuesday,0,0,0,USD,0,0,0,9,0,0.00%,0
19,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,12,0.01,8.33%,0.01
19,7/27/23,Thursday,0,0,0,USD,0,0,0,12,0,0.00%,0
19,7/28/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
19,7/29/23,Saturday,0,0,0,USD,0,0,0,10,0,0.00%,0
19,7/30/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
19,7/31/23,Monday,0,0,0,USD,0,0,0,3,0,0.00%,0
19,8/1/23,Tuesday,0,0.00%,0,USD,0,0,3,11,0.13,27.27%,0.04
19,8/2/23,Wednesday,0,0.00%,0,USD,0,0,2,12,1.18,16.67%,0.59
19,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,7,0.03,14.29%,0.03
19,8/4/23,Friday,1,100.00%,69.99,USD,0.01,"6,999.00",1,1,0.01,100.00%,0.01
19,8/5/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
19,8/6/23,Sunday,0,0,0,USD,0,0,0,5,0,0.00%,0
19,8/7/23,Monday,0,0.00%,0,USD,0,0,2,8,3.49,25.00%,1.75
19,8/8/23,Tuesday,0,0.00%,0,USD,0,0,1,6,0.08,16.67%,0.08
19,8/9/23,Wednesday,0,0,0,USD,0,0,0,6,0,0.00%,0
19,8/10/23,Thursday,0,0.00%,0,USD,0,0,3,13,14.08,23.08%,4.69
19,8/11/23,Friday,0,0.00%,0,USD,0,0.02,2,13,0.06,15.38%,0.03
19,8/12/23,Saturday,1,50.01%,40,USD,4.04,9.9,2,7,4.04,28.57%,2.02
19,8/13/23,Sunday,0,0.00%,0,USD,0,0,1,15,3.8,6.67%,3.8
19,8/14/23,Monday,0,0.00%,0,USD,0,0,3,39,10.12,7.69%,3.37
19,8/15/23,Tuesday,1,50.00%,39.99,USD,4.86,8.23,2,31,4.86,6.45%,2.43
19,8/16/23,Wednesday,0,0.00%,0,USD,0,0,2,16,3.78,12.50%,1.89
19,8/17/23,Thursday,0,0,0,USD,0,0,0,9,0,0.00%,0
19,8/18/23,Friday,1,50.00%,39.99,USD,1.09,36.69,2,11,1.09,18.18%,0.55
19,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,4,0.33,25.00%,0.33
19,8/20/23,Sunday,0,0.00%,0,USD,0,0,1,7,3.69,14.29%,3.69
19,8/21/23,Monday,0,0,0,USD,0,0,0,8,0,0.00%,0
19,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,8,0.26,12.50%,0.26
19,8/23/23,Wednesday,0,0,0,USD,0,0,0,15,0,0.00%,0
19,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,46,2.51,2.17%,2.51
19,8/25/23,Friday,0,0.00%,0,USD,0,0,1,43,2.6,2.33%,2.6
19,8/26/23,Saturday,0,0,0,USD,0,0,0,68,0,0.00%,0
19,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,70,5.09,2.86%,2.55
19,8/28/23,Monday,0.81,20.24%,34.8,USD,0.58,74.03,4,6,0.47,66.67%,0.12
19,8/29/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
19,8/30/23,Wednesday,1,100.00%,39.99,USD,1.69,23.66,1,6,1.69,16.67%,1.69
19,8/31/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
19,9/1/23,Friday,0,0,0,USD,0,0,0,18,0,0.00%,0
19,9/2/23,Saturday,0,0.00%,0,USD,0,0,1,83,2.56,1.20%,2.56
19,9/3/23,Sunday,0,0,0,USD,0,0,0,140,0,0.00%,0
19,9/4/23,Monday,0,0,0,USD,0,0,0,118,0,0.00%,0
19,9/5/23,Tuesday,0,0.00%,0,USD,0,0,2,126,0.5,1.59%,0.25
19,9/6/23,Wednesday,0,0.00%,0,USD,0,0,2,8,0.23,25.00%,0.12
19,9/7/23,Thursday,1,50.00%,38.24,USD,0.21,182.1,2,6,0.21,33.33%,0.11
19,9/8/23,Friday,0,0.00%,0,USD,0,0,1,2,0.01,50.00%,0.01
19,9/9/23,Saturday,0,0.00%,0,USD,0,0,1,3,0.07,33.33%,0.07
19,9/10/23,Sunday,1,50.00%,99,USD,0.21,471.43,2,3,0.21,66.67%,0.11
19,9/11/23,Monday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
19,9/12/23,Tuesday,0,0,0,USD,0,0,0,0,0,0,0
19,9/13/23,Wednesday,0,0.00%,0,USD,0,0,1,5,0.01,20.00%,0.01
19,9/14/23,Thursday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
19,9/15/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
19,9/16/23,Saturday,0,0.00%,0,USD,0,0,2,2,13.17,100.00%,6.59
19,9/17/23,Sunday,0,0.00%,0,USD,0,0,2,3,0.45,66.67%,0.23
19,9/18/23,Monday,1,50.00%,219.97,USD,1.4,157.12,2,7,1.4,28.57%,0.7
19,9/19/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
19,9/20/23,Wednesday,0,0.00%,0,USD,0,0,1,11,0.62,9.09%,0.62
19,9/21/23,Thursday,0,0.00%,0,USD,0,0,5,7,11.45,71.43%,2.29
19,9/22/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
19,9/23/23,Saturday,1,50.00%,84.98,USD,0.22,380.35,2,5,0.22,40.00%,0.11
19,9/24/23,Sunday,0,0.00%,0,USD,0,0,2,3,0.16,66.67%,0.08
19,9/25/23,Monday,1,100.00%,35.99,USD,0.01,"3,599.00",1,5,0.01,20.00%,0.01
19,9/26/23,Tuesday,0,0.00%,0,USD,0,0,1,7,0.18,14.29%,0.18
19,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,4,2.64,25.00%,2.64
19,9/28/23,Thursday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
19,9/29/23,Friday,0,0.00%,0,USD,0,0,0,11,0.01,0.00%,0
19,9/30/23,Saturday,0,0.00%,0,USD,0,0,2,10,0.04,20.00%,0.02
20,7/1/23,Saturday,0,0.00%,0,USD,0,0,0,36,0.14,0.00%,0
20,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,42,0.31,0.00%,0
20,7/3/23,Monday,0,0.00%,0,USD,0,0,2,41,0.21,4.88%,0.1
20,7/4/23,Tuesday,0,0.00%,0,USD,0,0,1,44,1.23,2.27%,1.23
20,7/5/23,Wednesday,0,0.00%,0,USD,0,0,2,52,2.4,3.85%,1.2
20,7/6/23,Thursday,0,0.00%,0,USD,0,0,1,31,0.13,3.23%,0.13
20,7/7/23,Friday,0,0.00%,0,USD,0,0,1,43,0.28,2.33%,0.28
20,7/8/23,Saturday,0,0.00%,0,USD,0,0,1,60,1.06,1.67%,1.06
20,7/9/23,Sunday,0,0.00%,0,USD,0,0,1,33,0.99,3.03%,0.99
20,7/10/23,Monday,0.56,8.04%,25.33,USD,19.79,2.27,6,"1,185",11.14,0.51%,1.86
20,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,21,0.08,9.52%,0.04
20,7/12/23,Wednesday,0,0,0,USD,0,0,0,9,0,0.00%,0
20,7/13/23,Thursday,0,0.00%,0,USD,0,0,1,17,2,5.88%,2
20,7/14/23,Friday,0,0,0,USD,0,0,0,72,0,0.00%,0
20,7/15/23,Saturday,0,0,0,USD,0,0,0,25,0,0.00%,0
20,7/16/23,Sunday,0,0.00%,0,USD,0,0,3,22,0.05,13.64%,0.02
20,7/17/23,Monday,0,0.00%,0,USD,0,0,2,14,2.16,14.29%,1.08
20,7/18/23,Tuesday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
20,7/19/23,Wednesday,0,0.00%,0,USD,0,0,1,11,0.04,9.09%,0.04
20,7/20/23,Thursday,0,0,0,USD,0,0,0,10,0,0.00%,0
20,7/21/23,Friday,0,0.00%,0,USD,0,0,1,11,0.01,9.09%,0.01
20,7/22/23,Saturday,1,24.98%,209.8,USD,14.82,14.17,4,19,14.81,21.05%,3.7
20,7/23/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
20,7/24/23,Monday,0,0,0,USD,0,0,0,8,0,0.00%,0
20,7/25/23,Tuesday,0,0.00%,0,USD,0,0,3,7,1,42.86%,0.33
20,7/26/23,Wednesday,0,0.00%,0,USD,0,0,2,9,0.26,22.22%,0.13
20,7/27/23,Thursday,0,0.00%,0,USD,0,0,1,13,0.03,7.69%,0.03
20,7/28/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
20,7/29/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,7/30/23,Sunday,0,0,0,USD,0,0,0,7,0,0.00%,0
20,7/31/23,Monday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
20,8/1/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
20,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,10,0.08,10.00%,0.08
20,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,9,7.27,11.11%,7.27
20,8/4/23,Friday,0,0.00%,0,USD,0,0,1,12,0.65,8.33%,0.65
20,8/5/23,Saturday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
20,8/6/23,Sunday,0,0.00%,0,USD,0,0,1,6,1.66,16.67%,1.66
20,8/7/23,Monday,0,0.00%,0,USD,0,0,1,12,0.01,8.33%,0.01
20,8/8/23,Tuesday,0,0.00%,0,USD,0,0,2,6,0.02,33.33%,0.01
20,8/9/23,Wednesday,0,0.00%,0,USD,0,0,3,12,3.89,25.00%,1.3
20,8/10/23,Thursday,0,0.00%,0,USD,0,0,1,16,0.01,6.25%,0.01
20,8/11/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
20,8/12/23,Saturday,0,0.00%,0,USD,0,0,1,12,0.03,8.33%,0.03
20,8/13/23,Sunday,0,0.00%,0,USD,0,0,2,11,0.28,18.18%,0.14
20,8/14/23,Monday,0,0.00%,0,USD,0,0,1,14,0.01,7.14%,0.01
20,8/15/23,Tuesday,1,50.00%,131.98,USD,5.95,22.18,2,16,5.95,12.50%,2.98
20,8/16/23,Wednesday,0,0,0,USD,0,0,0,16,0,0.00%,0
20,8/17/23,Thursday,0,0.00%,0,USD,0,0,2,19,0.73,10.53%,0.37
20,8/18/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,8/19/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
20,8/20/23,Sunday,0,0.00%,0,USD,0,0,1,5,2.77,20.00%,2.77
20,8/21/23,Monday,0,0.00%,0,USD,0,0,3,8,4.27,37.50%,1.42
20,8/22/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
20,8/23/23,Wednesday,0,0,0,USD,0,0,0,7,0,0.00%,0
20,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,52,5.13,1.92%,5.13
20,8/25/23,Friday,1,50.00%,118.99,USD,4.28,27.8,2,35,4.28,5.71%,2.14
20,8/26/23,Saturday,0,0,0,USD,0,0,0,46,0,0.00%,0
20,8/27/23,Sunday,0,0.00%,0,USD,0,0,3,66,12.19,4.55%,4.06
20,8/28/23,Monday,0,0.00%,0,USD,0,0,1,3,0.01,33.33%,0.01
20,8/29/23,Tuesday,2.21,73.80%,144.91,USD,0.33,198.51,3,5,0.73,60.00%,0.24
20,8/30/23,Wednesday,0,0.00%,0,USD,0,0,3,8,0.05,37.50%,0.02
20,8/31/23,Thursday,0,0.00%,0,USD,0,0,1,11,7.45,9.09%,7.45
20,9/1/23,Friday,0,0.00%,0,USD,0,0,2,24,0.7,8.33%,0.35
20,9/2/23,Saturday,0,0.00%,0,USD,0,0,1,72,1.51,1.39%,1.51
20,9/3/23,Sunday,0,0.00%,0,USD,0,0,1,37,2.34,2.70%,2.34
20,9/4/23,Monday,0,0.00%,0,USD,0,0,1,110,3.06,0.91%,3.06
20,9/5/23,Tuesday,0,0.00%,0,USD,0,0,1,83,1.95,1.20%,1.95
20,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,3,1.24,33.33%,1.24
20,9/7/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
20,9/8/23,Friday,0,0.00%,0,USD,0,0,2,7,1.37,28.57%,0.69
20,9/9/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
20,9/10/23,Sunday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,9/11/23,Monday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,9/12/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
20,9/13/23,Wednesday,0,0.00%,0,USD,0,0,2,6,0.21,33.33%,0.11
20,9/14/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
20,9/15/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
20,9/16/23,Saturday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
20,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,3,0.93,33.33%,0.93
20,9/18/23,Monday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
20,9/19/23,Tuesday,0,0.00%,0,USD,0,0,2,4,0.26,50.00%,0.13
20,9/20/23,Wednesday,1,25.00%,89.98,USD,1.07,84.09,4,12,1.07,33.33%,0.27
20,9/21/23,Thursday,0,0,0,USD,0,0,0,5,0,0.00%,0
20,9/22/23,Friday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
20,9/23/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,9/24/23,Sunday,0,0.00%,0,USD,0,0,1,3,0.2,33.33%,0.2
20,9/25/23,Monday,0,0.00%,0,USD,0,0,0,9,0,0.00%,0
20,9/26/23,Tuesday,0,0.00%,0,USD,0,0,0,9,0,0.00%,0
20,9/27/23,Wednesday,2,100.00%,159.95,USD,0.08,999.63,2,4,0.16,50.00%,0.08
20,9/28/23,Thursday,0,0.03%,0.04,USD,0,1.09,2,10,0.04,20.00%,0.02
20,9/29/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
20,9/30/23,Saturday,1,100.00%,83.99,USD,0.04,"2,099.75",1,3,0.04,33.33%,0.04
21,7/1/23,Saturday,0,0,0,USD,0,0,0,36,0.15,0.00%,0
21,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,25,0.1,0.00%,0
21,7/3/23,Monday,0,0.00%,0,USD,0,0,0,36,0.15,0.00%,0
21,7/4/23,Tuesday,0,0.00%,0,USD,0,0,1,38,1.68,2.63%,1.68
21,7/5/23,Wednesday,0,0.00%,0,USD,0,0,1,37,0.13,2.70%,0.13
21,7/6/23,Thursday,0,0.00%,0,USD,0,0,0,31,0.38,0.00%,0
21,7/7/23,Friday,0,0.00%,0,USD,0,0,0,27,0.19,0.00%,0
21,7/8/23,Saturday,0,0.00%,0,USD,0,0,0,20,0.1,0.00%,0
21,7/9/23,Sunday,0,0.00%,0,USD,0,0,1,23,0.25,4.35%,0.25
21,7/10/23,Monday,0,0.00%,0,USD,0,0,2,920,2.35,0.22%,1.17
21,7/11/23,Tuesday,0,0.00%,0,USD,0,0,1,25,0.09,4.00%,0.09
21,7/12/23,Wednesday,0,0.00%,0,USD,0,0,2,10,0.2,20.00%,0.1
21,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,16,0.26,12.50%,0.13
21,7/14/23,Friday,0,0,0,USD,0,0,0,66,0,0.00%,0
21,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,15,1.92,6.67%,1.92
21,7/16/23,Sunday,0,0,0,USD,0,0,0,27,0,0.00%,0
21,7/17/23,Monday,0,0,0,USD,0,0,0,19,0,0.00%,0
21,7/18/23,Tuesday,1,100.00%,34.64,USD,0.01,"3,464.00",1,4,0.01,25.00%,0.01
21,7/19/23,Wednesday,0,0.00%,0,USD,0,0,1,4,0.01,25.00%,0.01
21,7/20/23,Thursday,0,0,0,USD,0,0,0,4,0,0.00%,0
21,7/21/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
21,7/22/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
21,7/23/23,Sunday,0,0.00%,0,USD,0,0,1,2,0.01,50.00%,0.01
21,7/24/23,Monday,0,0,0,USD,0,0,0,3,0,0.00%,0
21,7/25/23,Tuesday,0,0.00%,0,USD,0,0,1,6,1.53,16.67%,1.53
21,7/26/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
21,7/27/23,Thursday,0,0.00%,0,USD,0,0,2,10,0.19,20.00%,0.1
21,7/28/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
21,7/29/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
21,7/30/23,Sunday,0,0,0,USD,0,0,0,5,0,0.00%,0
21,7/31/23,Monday,1,50.00%,39.99,USD,0.02,"1,999.50",2,9,0.02,22.22%,0.01
21,8/1/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
21,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,1,0.25,100.00%,0.25
21,8/3/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
21,8/4/23,Friday,0,0.00%,0,USD,0,0,1,1,0.01,100.00%,0.01
21,8/5/23,Saturday,0,0.00%,0,USD,0,0,1,1,0.01,100.00%,0.01
21,8/6/23,Sunday,0,0.00%,0,USD,0,0,1,4,1.53,25.00%,1.53
21,8/7/23,Monday,0,0.00%,0.01,USD,0,0.01,3,8,0.76,37.50%,0.25
21,8/8/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
21,8/9/23,Wednesday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
21,8/10/23,Thursday,0,0,0,USD,0,0,0,8,0,0.00%,0
21,8/11/23,Friday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
21,8/12/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
21,8/13/23,Sunday,0,0,0,USD,0,0,0,13,0,0.00%,0
21,8/14/23,Monday,0,0.00%,0,USD,0,0,1,11,0.01,9.09%,0.01
21,8/15/23,Tuesday,1,50.00%,89.98,USD,3.25,27.69,2,11,3.25,18.18%,1.63
21,8/16/23,Wednesday,0,0,0,USD,0,0,0,13,0,0.00%,0
21,8/17/23,Thursday,0,0,0,USD,0,0,0,7,0,0.00%,0
21,8/18/23,Friday,0,0,0,USD,0,0,0,5,0,0.00%,0
21,8/19/23,Saturday,0,0.00%,0,USD,0,0,2,6,5.09,33.33%,2.55
21,8/20/23,Sunday,0,0.00%,0,USD,0,0,2,10,2.59,20.00%,1.3
21,8/21/23,Monday,0,0,0,USD,0,0,0,8,0,0.00%,0
21,8/22/23,Tuesday,0,0,0,USD,0,0,0,4,0,0.00%,0
21,8/23/23,Wednesday,0,0,0,USD,0,0,0,16,0,0.00%,0
21,8/24/23,Thursday,0,0,0,USD,0,0,0,43,0,0.00%,0
21,8/25/23,Friday,0,0.00%,0,USD,0,0,1,27,0.49,3.70%,0.49
21,8/26/23,Saturday,0,0.00%,0,USD,0,0,2,51,4.9,3.92%,2.45
21,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,57,7.67,3.51%,3.84
21,8/28/23,Monday,0,0,0,USD,0,0,0,1,0,0.00%,0
21,8/29/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
21,8/30/23,Wednesday,0,0.00%,0,USD,0,0,4,5,2.53,80.00%,0.63
21,8/31/23,Thursday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
21,9/1/23,Friday,0,0.00%,0,USD,0,0,1,9,0.09,11.11%,0.09
21,9/2/23,Saturday,0,0,0,USD,0,0,0,67,0,0.00%,0
21,9/3/23,Sunday,0,0.00%,0,USD,0,0,1,5,0.01,20.00%,0.01
21,9/4/23,Monday,0,0.00%,0,USD,0,0,1,4,3.04,25.00%,3.04
21,9/5/23,Tuesday,1,100.00%,94.99,USD,0.1,949.9,1,6,0.1,16.67%,0.1
21,9/6/23,Wednesday,0,0,0,USD,0,0,0,1,0,0.00%,0
21,9/7/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
21,9/8/23,Friday,0,0.00%,0,USD,0,0,1,4,3.01,25.00%,3.01
21,9/9/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
21,9/10/23,Sunday,0,0,0,USD,0,0,0,2,0,0.00%,0
21,9/11/23,Monday,0,0,0,USD,0,0,0,0,0,0,0
21,9/12/23,Tuesday,0,0,0,USD,0,0,0,2,0,0.00%,0
21,9/13/23,Wednesday,0,0.00%,0,USD,0,0,1,3,0.01,33.33%,0.01
